time, local energy
26508, -2.800630
26509, -2.883077
26510, -2.915538
26511, -2.855832
26512, -2.718189
26513, -2.852029
26514, -2.734539
26515, -2.809301
26516, -3.009906
26518, -3.057692
26519, -3.132494
26520, -2.952598
26521, -2.939387
26524, -3.147678
26525, -2.867483
26526, -3.289441
26528, -3.481844
26529, -2.938528
26530, -2.779203
26531, -3.426365
26532, -3.696167
26533, -3.630603
26534, -3.526670
26536, -3.011567
26537, -2.841250
26539, -2.685783
26540, -2.588670
26541, -2.894569
26542, -3.039770
26544, -2.974247
26545, -3.125230
26548, -3.022184
26549, -3.247708
26550, -3.231173
26551, -3.383262
26552, -3.334659
26553, -3.304490
26554, -3.144345
26557, -3.415090
26558, -3.499497
26559, -3.379937
26560, -3.270289
26561, -3.448922
26562, -3.817420
26563, -3.928134
26564, -3.544458
26566, -3.685571
26567, -3.836556
26568, -3.716547
26569, -3.843884
26570, -3.762729
26571, -3.754958
26572, -3.596950
26573, -2.990042
26574, -2.910277
26575, -2.693004
26577, -2.774892
26578, -2.774707
26579, -2.893778
26580, -2.798395
26582, -2.794291
26583, -2.831274
26586, -2.697355
26587, -2.762398
26588, -2.705045
26590, -2.747769
26592, -2.697786
26593, -2.827333
26594, -2.802084
26595, -2.771644
26598, -2.794057
26599, -2.902456
26602, -2.928075
26604, -3.046181
26608, -3.203157
26610, -3.237951
26611, -2.947091
26612, -2.680363
26613, -2.564417
26614, -2.613002
26615, -2.670585
26617, -2.987896
26619, -2.767077
26620, -3.047342
26621, -2.745676
26622, -2.486709
26623, -2.445128
26624, -2.620303
26625, -2.544611
26626, -2.733298
26627, -2.997855
26628, -3.847087
26629, -3.509902
26630, -3.509335
26631, -3.690409
26632, -3.501027
26633, -2.889836
26634, -2.692167
26636, -2.664968
26638, -2.571808
26639, -3.067081
26640, -3.681301
26644, -3.558682
26646, -3.018881
26647, -3.182267
26649, -2.712407
26650, -2.652784
26651, -2.674236
26652, -2.461454
26653, -2.509685
26654, -2.679286
26655, -2.954399
26656, -3.213336
26659, -2.901419
26660, -2.830453
26661, -2.785737
26662, -3.186839
26663, -3.482471
26667, -3.017468
26671, -3.821380
26672, -3.306972
26676, -3.532209
26677, -3.223009
26678, -2.962616
26680, -2.466248
26682, -3.791204
26683, -2.352575
26684, -2.402309
26685, -2.664273
26686, -2.602907
26687, -2.609275
26689, -2.720304
26693, -2.804576
26694, -2.759746
26696, -2.806869
26697, -2.687670
26698, -2.726958
26701, -2.700133
26702, -2.722939
26704, -2.646612
26706, -2.727049
26707, -2.688763
26708, -2.739657
26709, -2.691888
26710, -2.762046
26711, -2.914615
26712, -3.045509
26714, -2.916369
26715, -2.721417
26716, -2.875470
26718, -3.359504
26719, -3.360810
26720, -3.065587
26722, -2.902133
26723, -2.715524
26724, -2.842942
26727, -2.999515
26729, -2.931286
26731, -2.627676
26732, -2.472145
26733, -2.753520
26734, -2.859928
26735, -2.610914
26736, -2.631396
26737, -2.597326
26739, -2.510714
26740, -2.459726
26741, -2.451926
26743, -2.700917
26745, -2.914613
26748, -2.815036
26749, -2.827387
26750, -2.719755
26751, -2.540391
26755, -2.557662
26756, -2.522555
26758, -2.489529
26760, -2.540646
26761, -2.521870
26762, -2.774761
26763, -2.656460
26766, -2.609718
26767, -2.585769
26768, -2.593968
26769, -2.435779
26771, -2.401983
26772, -2.403177
26773, -2.615971
26777, -2.340493
26779, -2.467110
26780, -2.618880
26781, -2.637542
26783, -2.986153
26784, -3.049373
26785, -2.909887
26786, -2.684389
26787, -2.629621
26789, -2.814235
26791, -2.724333
26793, -2.652488
26795, -2.664305
26797, -2.727355
26798, -2.580757
26799, -2.728955
26800, -2.913509
26801, -2.985835
26802, -2.917260
26803, -3.148981
26804, -2.969033
26805, -2.666536
26806, -3.010532
26807, -2.782355
26808, -3.234383
26809, -2.949282
26810, -3.039415
26811, -2.829672
26812, -3.365725
26813, -3.329481
26815, -3.120295
26816, -2.878328
26817, -2.873102
26818, -2.644980
26819, -2.590925
26820, -2.813522
26822, -3.221407
26825, -2.659375
26827, -2.653446
26828, -2.572726
26829, -2.644279
26830, -3.224720
26832, -2.855605
26833, -2.622154
26835, -2.450580
26836, -3.121485
26837, -2.825399
26838, -2.704044
26839, -3.078021
26841, -2.839426
26843, -2.780991
26846, -3.578892
26847, -3.101576
26848, -3.355947
26849, -3.069147
26850, -3.087368
26851, -3.028430
26852, -2.817208
26853, -2.852174
26854, -2.965374
26855, -2.975573
26856, -2.906366
26857, -2.940856
26858, -3.372001
26860, -3.007000
26861, -3.011478
26862, -3.246281
26864, -3.876097
26865, -3.457864
26867, -3.488726
26868, -3.703910
26869, -3.072584
26870, -2.915907
26871, -2.795008
26872, -2.601020
26873, -2.581349
26874, -2.596342
26878, -2.544641
26879, -2.500126
26881, -2.438241
26882, -2.333027
26884, -2.341123
26885, -2.288268
26887, -2.549314
26888, -2.414523
26890, -2.535565
26891, -2.623062
26893, -2.591703
26895, -2.676753
26896, -2.719579
26897, -2.509095
26898, -2.491159
26901, -2.291967
26903, -2.278680
26905, -2.520710
26906, -2.552574
26907, -2.433446
26909, -2.758476
26911, -2.960951
26915, -2.940281
26917, -3.503176
26919, -3.910181
26920, -3.573456
26921, -2.822053
26922, -2.528730
26923, -2.560745
26924, -2.586994
26925, -2.580284
26926, -2.589030
26927, -2.623382
26929, -2.573012
26930, -2.606910
26932, -2.639801
26933, -2.731485
26934, -2.757558
26935, -2.640405
26936, -2.842104
26937, -2.893680
26938, -3.095269
26939, -3.127684
26940, -3.070952
26941, -3.199764
26942, -3.426406
26943, -3.177144
26944, -3.294500
26946, -3.323250
26947, -3.532703
26948, -3.839749
26949, -3.488208
26950, -3.325362
26951, -3.287858
26953, -3.256457
26954, -3.323982
26955, -3.263550
26956, -3.323502
26957, -3.274790
26958, -3.208635
26959, -3.320693
26961, -3.179702
26962, -3.176939
26964, -3.088348
26965, -3.139547
26969, -3.182510
26970, -3.282641
26972, -3.230441
26973, -3.281023
26975, -3.523706
26976, -3.622025
26978, -3.686897
26979, -3.690419
26980, -3.476050
26981, -3.383683
26982, -3.283033
26983, -3.249910
26984, -3.212035
26985, -3.229459
26987, -3.238257
26988, -3.316570
26989, -3.173843
26990, -3.247192
26991, -3.061494
26992, -3.186847
26993, -3.099343
26994, -3.074729
26995, -3.221625
26996, -3.304653
26997, -3.444658
26998, -3.646046
27000, -3.328749
27001, -3.312390
27003, -3.394602
27004, -3.627891
27005, -3.448714
27006, -3.096372
27007, -3.055858
27008, -2.987764
27009, -3.021955
27010, -2.843015
27011, -3.264581
27012, -3.354620
27013, -3.225664
27014, -3.213052
27016, -3.319153
27017, -3.053320
27018, -2.969515
27019, -2.931891
27021, -2.971936
27022, -2.996033
27023, -3.072726
27024, -3.107045
27025, -3.133525
27026, -3.231751
27027, -3.339562
27028, -3.433035
27029, -3.177822
27030, -2.899952
27032, -2.909698
27035, -2.902765
27039, -2.872922
27042, -2.776671
27043, -3.142706
27046, -3.059560
27047, -3.026011
27049, -3.084326
27050, -3.144802
27051, -3.618129
27052, -3.304533
27053, -3.292783
27054, -3.145736
27055, -3.146700
27056, -3.065441
27057, -3.111776
27058, -3.103041
27059, -3.123758
27060, -3.131232
27061, -3.172282
27064, -3.129252
27065, -3.167375
27066, -3.092320
27067, -3.075096
27068, -3.069482
27069, -3.055958
27070, -3.064017
27071, -3.043849
27072, -3.037130
27073, -3.090335
27074, -3.112398
27076, -3.135420
27079, -3.155944
27080, -3.127828
27081, -3.093326
27082, -3.103460
27083, -3.141874
27084, -3.137385
27086, -3.168278
27087, -3.188636
27088, -3.180951
27089, -3.167605
27090, -3.136141
27091, -3.145386
27092, -3.129863
27093, -3.114400
27094, -3.159599
27095, -3.160760
27096, -3.168655
27097, -3.140780
27098, -3.163418
27099, -3.170951
27100, -3.119381
27101, -3.072887
27102, -3.012871
27103, -3.016819
27105, -2.982758
27106, -2.987866
27108, -3.000557
27109, -2.950661
27110, -2.936658
27111, -2.918605
27117, -2.885784
27118, -2.924411
27119, -2.913394
27124, -2.953888
27125, -2.955722
27128, -2.951634
27129, -2.966099
27130, -3.001080
27131, -3.046175
27132, -3.102277
27133, -3.123932
27134, -3.102370
27135, -3.077666
27136, -3.060604
27137, -3.021735
27138, -2.964417
27141, -2.960110
27144, -2.913133
27145, -2.823519
27146, -2.804811
27147, -2.809386
27148, -2.758149
27149, -2.724298
27150, -2.715929
27154, -2.694939
27155, -2.695929
27156, -2.718383
27158, -2.681861
27160, -2.732871
27161, -2.719172
27162, -2.752276
27163, -2.819715
27166, -2.826616
27170, -2.910908
27172, -2.951787
27173, -2.940275
27174, -2.922983
27176, -2.944780
27177, -2.989228
27178, -2.941371
27181, -2.824638
27182, -2.860583
27183, -2.793884
27184, -2.745082
27185, -2.673649
27186, -2.578006
27187, -2.598641
27188, -2.602053
27189, -2.580608
27190, -2.575632
27191, -2.582771
27192, -2.499456
27193, -2.533914
27194, -2.504286
27196, -2.412410
27197, -2.997595
27199, -2.728737
27201, -3.071193
27203, -2.949947
27204, -2.691687
27205, -2.555512
27206, -2.453810
27208, -2.551531
27209, -2.518163
27210, -2.656847
27211, -2.602851
27212, -2.543369
27213, -2.592870
27214, -2.518458
27215, -2.861936
27216, -2.556936
27217, -2.541518
27218, -2.525937
27219, -2.497570
27220, -2.611274
27221, -2.634588
27222, -2.646713
27223, -2.570748
27225, -2.643914
27226, -2.604411
27227, -2.639928
27228, -2.579655
27229, -2.611574
27230, -2.342533
27232, -2.414171
27233, -2.391332
27235, -2.515603
27237, -2.769214
27239, -3.038460
27240, -3.114985
27243, -3.055125
27244, -2.675183
27245, -2.784737
27246, -2.832970
27247, -2.885011
27249, -2.924049
27251, -2.961439
27252, -2.924758
27254, -3.346535
27255, -3.395891
27257, -3.466663
27258, -2.915963
27259, -3.248576
27260, -3.175369
27262, -3.098931
27263, -3.159881
27264, -2.896546
27265, -3.300559
27266, -3.260740
27267, -2.882654
27268, -2.904138
27269, -3.036738
27270, -2.935312
27271, -2.954871
27272, -2.909816
27273, -2.876883
27275, -2.763080
27276, -2.845305
27277, -2.759471
27278, -2.809279
27279, -2.800190
27280, -2.818125
27281, -2.846559
27283, -2.759484
27284, -2.640475
27287, -2.603729
27288, -2.581740
27289, -2.607718
27290, -2.575978
27291, -2.543654
27292, -2.555351
27293, -2.587808
27295, -2.844808
27296, -2.985637
27297, -2.585139
27298, -2.821426
27299, -2.712741
27300, -2.599950
27301, -2.630131
27302, -2.577364
27304, -2.566857
27305, -2.488672
27306, -2.501977
27307, -2.392177
27308, -2.403125
27309, -2.443203
27310, -2.525366
27311, -2.507804
27312, -2.437394
27313, -2.391971
27314, -2.374473
27321, -2.404465
27322, -2.360111
27323, -2.419147
27324, -2.406647
27326, -2.368294
27327, -2.454115
27329, -2.470214
27330, -2.509697
27333, -2.503492
27334, -2.762284
27335, -3.000652
27336, -3.092893
27338, -2.828198
27341, -2.738218
27342, -2.728182
27343, -2.909192
27344, -2.381987
27345, -2.473935
27346, -2.332689
27349, -2.548534
27350, -2.379404
27351, -2.458792
27353, -2.466339
27355, -2.452470
27356, -2.404580
27358, -2.530927
27360, -2.650432
27361, -2.659943
27362, -2.498246
27363, -2.380959
27364, -2.431181
27365, -2.471457
27366, -2.457202
27367, -2.390817
27368, -2.442478
27369, -2.322400
27371, -2.369698
27372, -2.446861
27373, -2.480971
27374, -2.408605
27375, -2.435905
27376, -2.897635
27377, -2.836531
27379, -2.811524
27380, -3.176643
27381, -2.993873
27384, -3.414815
27386, -3.407755
27387, -3.729620
27388, -3.211404
27389, -3.702385
27390, -3.659697
27391, -3.629861
27392, -3.046411
27393, -3.116668
27394, -3.296642
27395, -3.201782
27396, -3.481414
27397, -3.128628
27399, -3.366110
27401, -3.420457
27402, -3.366885
27403, -3.088841
27404, -2.846186
27406, -2.853388
27407, -2.977319
27408, -2.989241
27409, -3.406982
27412, -3.684745
27413, -3.516186
27414, -3.825928
27416, -3.815575
27418, -3.795218
27419, -3.717151
27421, -3.770521
27422, -3.482900
27424, -3.433639
27425, -3.151006
27426, -2.968593
27427, -2.926756
27428, -2.839840
27429, -3.203557
27430, -2.835027
27433, -2.643353
27434, -2.550875
27435, -2.662843
27436, -2.859779
27437, -2.991804
27439, -3.050839
27440, -3.172189
27442, -3.589986
27444, -3.328458
27448, -3.347139
27450, -3.027656
27451, -2.905874
27452, -2.890164
27453, -2.686356
27454, -2.533395
27455, -2.559618
27456, -3.093080
27458, -3.654968
27460, -3.169912
27461, -3.539362
27462, -3.556214
27463, -3.687125
27465, -3.678080
27467, -2.919420
27468, -3.493164
27472, -2.970663
27473, -2.386915
27474, -2.917831
27475, -2.459754
27476, -2.464324
27477, -2.682182
27478, -3.211168
27479, -3.394819
27480, -3.776920
27481, -3.696380
27483, -3.012102
27484, -2.728792
27485, -2.609602
27486, -2.639084
27487, -2.594564
27488, -2.622286
27489, -2.683015
27491, -2.748217
27492, -2.665624
27493, -2.767168
27494, -2.615389
27496, -2.629039
27497, -2.882786
27499, -2.985972
27500, -3.003922
27501, -2.719849
27502, -2.871149
27503, -2.705676
27504, -2.799783
27505, -3.192831
27506, -3.225322
27507, -3.203229
27510, -2.982327
27511, -2.972479
27512, -2.962600
27513, -2.805021
27515, -2.836371
27516, -2.555207
27517, -2.385930
27518, -2.636447
27519, -2.731131
27520, -2.931679
27522, -3.019172
27524, -2.848277
27525, -3.628403
27526, -2.994003
27527, -2.870537
27528, -2.638324
27529, -2.723425
27531, -2.708044
27533, -2.636247
27534, -2.584611
27535, -2.800820
27536, -2.850242
27537, -2.845049
27538, -2.712926
27539, -2.668909
27540, -3.054038
27542, -3.150588
27543, -2.974593
27544, -3.146888
27546, -3.074324
27547, -3.145992
27548, -3.065811
27549, -3.155291
27550, -3.399244
27552, -3.310671
27553, -3.312713
27554, -3.465899
27555, -3.245814
27556, -3.137192
27558, -3.282655
27559, -2.784634
27560, -2.542283
27561, -2.625902
27562, -2.648284
27563, -2.897674
27564, -2.815328
27565, -2.533753
27567, -2.436342
27569, -2.448515
27570, -2.530426
27572, -2.555779
27573, -2.539486
27575, -2.550970
27578, -2.612497
27579, -2.688073
27581, -2.760983
27582, -2.647038
27587, -2.607400
27588, -2.571330
27589, -2.652271
27591, -2.548487
27592, -2.465412
27593, -2.482631
27594, -2.521425
27595, -2.626162
27596, -2.833192
27599, -3.169954
27600, -2.860877
27601, -3.041663
27602, -3.035404
27603, -2.869211
27604, -2.923568
27605, -2.711331
27607, -2.699180
27608, -2.771894
27609, -2.813330
27610, -2.736253
27612, -2.738963
27613, -2.788278
27615, -2.739510
27618, -2.766698
27619, -2.614422
27620, -2.691066
27621, -2.651870
27623, -2.591951
27624, -2.594974
27625, -2.549364
27627, -2.465173
27628, -2.472195
27631, -2.592270
27632, -2.835604
27634, -2.840250
27635, -2.745566
27637, -2.827384
27638, -2.635523
27639, -2.641920
27640, -2.529598
27641, -2.504838
27642, -2.578964
27643, -2.668141
27646, -3.080212
27647, -3.021801
27648, -3.072274
27650, -3.103262
27651, -2.982683
27652, -2.805920
27653, -2.883058
27654, -2.928266
27655, -3.013493
27656, -2.905754
27658, -3.227096
27659, -3.013918
27660, -2.833218
27661, -2.834194
27662, -2.860876
27663, -2.776375
27664, -2.771821
27665, -2.518257
27666, -2.592170
27667, -2.486563
27668, -2.505684
27669, -2.568953
27670, -2.607711
27671, -2.794871
27672, -2.641264
27673, -2.660570
27675, -2.540556
27676, -2.533580
27678, -2.582377
27680, -2.595576
27681, -2.628746
27682, -2.572573
27683, -2.703827
27685, -2.825086
27686, -2.721346
27687, -2.880705
27688, -3.246237
27689, -3.320867
27691, -3.473783
27692, -3.682078
27693, -3.832101
27696, -3.609841
27697, -3.326052
27698, -3.422530
27700, -3.414095
27701, -3.200348
27702, -3.277414
27703, -3.101564
27704, -3.451189
27705, -3.162267
27706, -2.999735
27707, -3.041626
27709, -3.227472
27710, -3.474425
27711, -3.400860
27712, -3.256629
27714, -3.129857
27715, -2.903029
27716, -3.142202
27717, -3.464498
27718, -3.509608
27719, -3.356165
27722, -2.880895
27723, -2.968605
27724, -3.048068
27725, -2.862880
27726, -2.795704
27727, -2.720405
27728, -2.643739
27729, -2.645228
27731, -2.768343
27732, -2.786178
27733, -2.860297
27734, -2.847675
27735, -2.933674
27736, -2.936548
27737, -2.762489
27739, -2.699910
27741, -2.575790
27742, -2.732046
27743, -2.794256
27744, -2.735170
27745, -2.592177
27746, -2.631007
27748, -2.318372
27749, -3.691378
27752, -3.513969
27753, -3.083505
27758, -3.252695
27759, -2.919359
27760, -3.137332
27761, -3.235244
27762, -3.651872
27763, -3.380991
27764, -3.314754
27766, -3.344738
27768, -3.135152
27770, -2.959012
27772, -3.084173
27774, -3.298896
27775, -3.260033
27776, -2.865287
27777, -2.851709
27778, -2.743897
27779, -2.657164
27780, -2.753459
27782, -2.712004
27783, -2.666309
27784, -2.595513
27785, -2.595978
27786, -2.572297
27787, -2.532279
27788, -2.532830
27789, -2.558852
27790, -2.489037
27793, -2.483710
27794, -2.465078
27796, -2.457888
27797, -2.650706
27798, -3.247240
27799, -3.424399
27800, -3.275262
27801, -3.263873
27803, -2.513268
27804, -2.949241
27805, -2.696036
27806, -2.809787
27807, -3.120858
27809, -3.096387
27810, -2.998530
27811, -2.842943
27812, -2.571491
27813, -2.501258
27815, -2.655216
27816, -3.715496
27817, -3.533459
27818, -2.992430
27819, -2.836583
27820, -2.872083
27821, -2.783230
27822, -2.515089
27823, -2.509053
27824, -2.470470
27825, -2.625028
27827, -2.894434
27828, -2.785457
27829, -2.501148
27830, -2.459225
27832, -2.465902
27833, -2.627289
27834, -2.647382
27838, -2.724651
27839, -2.805159
27841, -2.727601
27842, -2.598356
27844, -2.487642
27846, -2.590615
27847, -2.656248
27848, -2.660783
27850, -2.683434
27851, -2.638649
27852, -2.639803
27854, -2.533455
27856, -2.522935
27857, -2.558622
27858, -2.570518
27859, -2.588628
27861, -2.517537
27862, -2.536814
27863, -2.541956
27864, -2.532703
27865, -2.525562
27867, -2.507214
27868, -2.416429
27870, -2.497226
27871, -2.514817
27872, -2.459420
27873, -2.679016
27874, -3.143077
27875, -2.634721
27876, -2.430215
27877, -2.517758
27878, -2.548966
27880, -2.537360
27882, -2.558818
27884, -2.602554
27885, -2.564139
27888, -2.839409
27889, -2.787675
27890, -2.433813
27892, -2.462290
27893, -2.420978
27894, -2.442078
27895, -2.352449
27896, -2.372229
27897, -2.430339
27898, -2.449672
27899, -2.442389
27900, -2.417857
27901, -2.467841
27902, -2.486884
27904, -2.704455
27905, -2.619706
27906, -2.437175
27907, -2.576828
27913, -2.510141
27914, -2.515595
27915, -2.675833
27916, -2.536403
27917, -2.572289
27918, -2.501742
27919, -2.473967
27920, -2.479085
27921, -2.541900
27922, -2.743483
27923, -2.994905
27925, -3.068774
27926, -3.326717
27927, -3.289729
27930, -3.444650
27931, -3.693473
27933, -3.714476
27934, -3.574667
27936, -3.372343
27937, -3.402547
27938, -3.758417
27939, -3.393119
27940, -3.192125
27941, -3.247800
27942, -3.003263
27945, -2.967452
27946, -2.794670
27947, -2.832483
27950, -2.910315
27951, -2.938288
27953, -3.072002
27957, -3.532483
27958, -3.053085
27960, -2.730929
27961, -2.894536
27963, -2.707977
27964, -2.559911
27965, -2.544649
27966, -3.291452
27971, -3.329399
27973, -3.572029
27976, -3.250586
27977, -2.679820
27978, -2.471481
27979, -2.741568
27980, -2.563655
27982, -2.632739
27983, -2.810085
27984, -2.877747
27986, -2.809969
27987, -2.826323
27988, -2.858742
